,Total On-Peak (kW),Total Off-Peak (kW),DP-CH-1 MAIN,DP-CH-2 MAIN,DP-CH-3 MAIN,DP-CH-4 MAIN,DP-CH-5 MAIN,Total kWh,Type_of_Peak
,,,,,,,,,
1/2/2023 0:00,,98.16,0,90.48,5.06,2.21,0.41,98.16,Off-Peak
1/2/2023 0:15,,97.17,0,90.05,4.61,1.94,0.57,97.17,Off-Peak
1/2/2023 0:30,,95.86,0.37,88.5,5.02,1.88,0.09,95.86,Off-Peak
1/2/2023 0:45,,100.05,2.03,90.12,4.64,2.37,0.89,100.05,Off-Peak
1/2/2023 1:00,,98.95,1.77,90.61,4.96,1.61,0,98.95,Off-Peak
1/2/2023 1:15,,99.39,1.75,89.89,4.71,2.36,0.68,99.39,Off-Peak
1/2/2023 1:30,,98.44,1.76,89.6,4.93,1.87,0.28,98.44,Off-Peak
1/2/2023 1:45,,98.68,1.77,89.82,4.76,1.97,0.36,98.68,Off-Peak
1/2/2023 2:00,,98.62,1.77,88.95,4.88,2.41,0.61,98.62,Off-Peak
1/2/2023 2:15,,97.41,1.77,89.35,4.8,1.43,0.06,97.41,Off-Peak
1/2/2023 2:30,,99.49,1.77,89.61,4.75,2.46,0.9,99.49,Off-Peak
1/2/2023 2:45,,98.01,1.77,89.55,4.85,1.81,0.03,98.01,Off-Peak
1/2/2023 3:00,,98.19,1.75,89.14,4.67,1.98,0.65,98.19,Off-Peak
1/2/2023 3:15,,99.1,1.75,89.6,4.95,2.46,0.34,99.1,Off-Peak
1/2/2023 3:30,,96.89,1.75,88.87,4.62,1.32,0.33,96.89,Off-Peak
1/2/2023 3:45,,99.6,1.76,89.7,5,2.48,0.66,99.6,Off-Peak
1/2/2023 4:00,,98.6,1.76,90.52,4.53,1.79,0,98.6,Off-Peak
1/2/2023 4:15,,99.94,1.76,90.21,5.1,1.98,0.89,99.94,Off-Peak
1/2/2023 4:30,,98.32,1.75,89.65,4.47,2.36,0.09,98.32,Off-Peak
1/2/2023 4:45,,99.1,1.76,90.21,5.14,1.43,0.56,99.1,Off-Peak
1/2/2023 5:00,,98.72,1.75,89.63,4.5,2.44,0.4,98.72,Off-Peak
1/2/2023 5:15,,100.66,1.73,91.78,5.06,1.83,0.26,100.66,Off-Peak
1/2/2023 5:30,,134.65,14.97,94.1,9.38,11.95,4.25,134.65,Off-Peak
1/2/2023 5:45,,623.35,78.21,101.09,192.37,229.7,21.98,623.35,Off-Peak
1/2/2023 6:00,,1167.85,85.13,160.92,382.39,516.79,22.62,1167.85,Off-Peak
1/2/2023 6:15,,1077.28,85.06,142.8,371.77,455.54,22.11,1077.28,Off-Peak
1/2/2023 6:30,,1013.17,84.97,120.44,363.04,422.36,22.36,1013.17,Off-Peak
1/2/2023 6:45,,1025.26,85.01,120.14,366.61,431.2,22.3,1025.26,Off-Peak
1/2/2023 7:00,,1038.55,85.06,121.38,371.43,438.59,22.09,1038.55,Off-Peak
1/2/2023 7:15,,1113.22,85.17,142.49,388.16,474.72,22.68,1113.22,Off-Peak
1/2/2023 7:30,,1126.27,85.17,147.18,390.49,481.43,22,1126.27,Off-Peak
1/2/2023 7:45,,1186.97,85.19,163.64,403.94,511.69,22.51,1186.97,Off-Peak
1/2/2023 8:00,,1182.16,88.6,164.9,405.17,501.19,22.3,1182.16,Off-Peak
1/2/2023 8:15,,1150.9,91.14,157.27,391.58,488.65,22.26,1150.9,Off-Peak
1/2/2023 8:30,,1175.73,91.36,164.47,390.58,506.73,22.59,1175.73,Off-Peak
1/2/2023 8:45,,1187.91,91.37,169.48,390.67,514.36,22.03,1187.91,Off-Peak
1/2/2023 9:00,1173.93,,91.5,166.6,387.88,505.25,22.7,1173.93,On-Peak
1/2/2023 9:15,1227.27,,91.52,179.41,398.64,535.54,22.16,1227.27,On-Peak
1/2/2023 9:30,1304.14,,91.98,203.1,415.21,571.44,22.41,1304.14,On-Peak
1/2/2023 9:45,1327.25,,92.08,212.35,418.92,581.44,22.46,1327.25,On-Peak
1/2/2023 10:00,1317.73,,92.26,203.55,419.55,580.25,22.12,1317.73,On-Peak
1/2/2023 10:15,1351.04,,92.26,202.5,428.21,605.37,22.7,1351.04,On-Peak
1/2/2023 10:30,1390.08,,91.45,205.68,436.66,634.29,22,1390.08,On-Peak
1/2/2023 10:45,1343.11,,91.73,158.15,424.57,568.99,99.67,1343.11,On-Peak
1/2/2023 11:00,1401.06,,95.47,53.22,445.42,593.44,213.51,1401.06,On-Peak
1/2/2023 11:15,1404.74,,94.53,53.54,443.94,595.9,216.83,1404.74,On-Peak
1/2/2023 11:30,1390.96,,95,81.93,434.79,567.55,211.69,1390.96,On-Peak
1/2/2023 11:45,1396.92,,92.36,81.99,436.34,574.74,211.49,1396.92,On-Peak
1/2/2023 12:00,1399.03,,90.71,81.95,436.41,577.8,212.16,1399.03,On-Peak
1/2/2023 12:15,1387.4,,90.63,82.43,434.3,569.24,210.8,1387.4,On-Peak
1/2/2023 12:30,1376.61,,90.68,82.05,431.17,564.15,208.56,1376.61,On-Peak
1/2/2023 12:45,1367.08,,90.81,81.57,428.01,559.69,207,1367.08,On-Peak
1/2/2023 13:00,1405.42,,92.23,82.23,437.59,580.53,212.84,1405.42,On-Peak
1/2/2023 13:15,1438.72,,94.26,82.66,445.79,597.88,218.13,1438.72,On-Peak
1/2/2023 13:30,1431.15,,95.22,82.01,444.11,591.86,217.95,1431.15,On-Peak
1/2/2023 13:45,1431.42,,95.72,82.2,442.28,593.59,217.63,1431.42,On-Peak
1/2/2023 14:00,1450.7,,95.52,82.72,446.46,605.78,220.22,1450.7,On-Peak
1/2/2023 14:15,1466.28,,95.84,82.44,450.76,614.66,222.58,1466.28,On-Peak
1/2/2023 14:30,1460.63,,96.73,79.16,441.82,618.84,224.08,1460.63,On-Peak
1/2/2023 14:45,1455.61,,93.96,77.51,436.75,621.37,226.02,1455.61,On-Peak
1/2/2023 15:00,1452.73,,92.79,77.56,435.28,621.83,225.27,1452.73,On-Peak
1/2/2023 15:15,1475.67,,92.35,77.02,441.18,636.6,228.52,1475.67,On-Peak
1/2/2023 15:30,1469.59,,92.84,77.3,441.34,629.71,228.4,1469.59,On-Peak
1/2/2023 15:45,1427.01,,92.59,77.54,430.35,604.64,221.89,1427.01,On-Peak
1/2/2023 16:00,1439.42,,92.31,77.07,433.55,613.47,223.02,1439.42,On-Peak
1/2/2023 16:15,1461.37,,92.16,77.1,438.27,627.2,226.64,1461.37,On-Peak
1/2/2023 16:30,1438.58,,92.04,77.6,434.13,611.04,223.77,1438.58,On-Peak
1/2/2023 16:45,1413.45,,90.46,77.29,427.5,598.34,219.86,1413.45,On-Peak
1/2/2023 17:00,1409.58,,89.31,76.87,427.87,595.66,219.87,1409.58,On-Peak
1/2/2023 17:15,1423.02,,89.26,77.39,432.08,602.35,221.94,1423.02,On-Peak
1/2/2023 17:30,1381.18,,89.42,77.34,422.32,576.86,215.24,1381.18,On-Peak
1/2/2023 17:45,935.59,,89.23,69.28,386.73,186.35,204,935.59,On-Peak
1/2/2023 18:00,770.66,,89.26,67.67,393.69,1.95,218.09,770.66,On-Peak
1/2/2023 18:15,659.62,,83.65,67.97,330.58,2.36,175.06,659.62,On-Peak
1/2/2023 18:30,646.55,,83.34,67.58,323.47,2.3,169.86,646.55,On-Peak
1/2/2023 18:45,630.09,,83.4,67.32,313.96,2,163.41,630.09,On-Peak
1/2/2023 19:00,620.14,,83.42,67.92,307.47,2.5,158.83,620.14,On-Peak
1/2/2023 19:15,610.64,,83.37,67.8,302.25,2,155.22,610.64,On-Peak
1/2/2023 19:30,599.77,,83.35,67.32,296.23,2.37,150.5,599.77,On-Peak
1/2/2023 19:45,590.1,,83.25,67.71,290.59,2,146.55,590.1,On-Peak
1/2/2023 20:00,551.84,,83.07,78.34,245.12,1.83,143.48,551.84,On-Peak
1/2/2023 20:15,488.96,,82.93,145.59,107.04,2.51,150.89,488.96,On-Peak
1/2/2023 20:30,476.43,,82.88,139.69,107.64,1.4,144.82,476.43,On-Peak
1/2/2023 20:45,457.09,,84.06,127.08,67.51,44,134.44,457.09,On-Peak
1/2/2023 21:00,439.16,,87.39,119.2,0.25,104.43,127.89,439.16,On-Peak
1/2/2023 21:15,422.4,,87.9,113.91,0.24,101.99,118.36,422.4,On-Peak
1/2/2023 21:30,263.24,,78.51,116.02,2.24,54.79,11.68,263.24,On-Peak
1/2/2023 21:45,207.43,,65.22,113.73,1.56,24.69,2.23,207.43,On-Peak
1/2/2023 22:00,,160.85,26.98,114.93,0.85,16.01,2.08,160.85,Off-Peak
1/2/2023 22:15,,123.1,4.08,115.15,0.18,3.09,0.6,123.1,Off-Peak
1/2/2023 22:30,,122.61,3.68,116.2,0.18,2.11,0.44,122.61,Off-Peak
1/2/2023 22:45,,121.81,3.72,115.59,0.19,1.81,0.5,121.81,Off-Peak
1/2/2023 23:00,,121.32,3.42,115.21,0.18,2.14,0.37,121.32,Off-Peak
1/2/2023 23:15,,121.46,3.34,115.52,0.19,1.91,0.5,121.46,Off-Peak
1/2/2023 23:30,,122.21,3.36,116.39,0.18,1.95,0.33,122.21,Off-Peak
1/2/2023 23:45,,123.07,3.37,116.6,0.19,2.43,0.48,123.07,Off-Peak
2/2/2023 0:00,,107.84,2.66,102.39,0.62,1.87,0.3,107.84,Off-Peak
2/2/2023 0:15,,108.86,2.79,102.83,0.61,2.15,0.48,108.86,Off-Peak
2/2/2023 0:30,,101.41,1.22,96.85,0.8,2.38,0.16,101.41,Off-Peak
2/2/2023 0:45,,104.26,3.07,97.26,1.53,1.89,0.51,104.26,Off-Peak
2/2/2023 1:00,,102.98,2.17,97.51,1,1.88,0.42,102.98,Off-Peak
2/2/2023 1:15,,101.41,0.74,96.51,1.45,2.4,0.31,101.41,Off-Peak
2/2/2023 1:30,,100.51,0.37,97.02,1.01,1.48,0.63,100.51,Off-Peak
2/2/2023 1:45,,100.9,0,97.05,1.39,2.39,0.07,100.9,Off-Peak
2/2/2023 2:00,,100.4,0,96.58,1.05,1.91,0.86,100.4,Off-Peak
2/2/2023 2:15,,100.32,0,97.13,1.32,1.87,0,100.32,Off-Peak
2/2/2023 2:30,,101.23,0,97.05,1.15,2.29,0.74,101.23,Off-Peak
2/2/2023 2:45,,99.51,0,96.38,1.21,1.72,0.2,99.51,Off-Peak
2/2/2023 3:00,,100.17,0,96.12,1.27,2.29,0.49,100.17,Off-Peak
2/2/2023 3:15,,99.88,0,96.45,1.08,1.89,0.46,99.88,Off-Peak
2/2/2023 3:30,,99.87,0,96.33,1.4,1.91,0.23,99.87,Off-Peak
2/2/2023 3:45,,101.23,0,97.4,0.95,2.17,0.71,101.23,Off-Peak
2/2/2023 4:00,,102.43,0,98.97,1.5,1.96,0,102.43,Off-Peak
2/2/2023 4:15,,103.14,0,99.29,0.87,2.11,0.87,103.14,Off-Peak
2/2/2023 4:30,,102.56,0,98.96,1.59,1.94,0.07,102.56,Off-Peak
2/2/2023 4:45,,103.06,0,99.6,0.86,1.98,0.62,103.06,Off-Peak
2/2/2023 5:00,,103.52,0,99.74,1.49,1.97,0.32,103.52,Off-Peak
2/2/2023 5:15,,105.41,0,101.92,0.95,2.19,0.35,105.41,Off-Peak
2/2/2023 5:30,,152.51,39.05,103.4,1.83,7.59,0.64,152.51,Off-Peak
2/2/2023 5:45,,354.71,78.13,142.35,27.3,99.27,7.66,354.71,Off-Peak
2/2/2023 6:00,,1001.68,87.05,217.83,62.55,513.47,120.78,1001.68,Off-Peak
2/2/2023 6:15,,1259.87,87.93,243.9,59.91,666.36,201.77,1259.87,Off-Peak
2/2/2023 6:30,,1179.12,87.2,211.14,56.83,622.95,201,1179.12,Off-Peak
2/2/2023 6:45,,1172.57,86.49,201.08,57,624.35,203.65,1172.57,Off-Peak
2/2/2023 7:00,,1182.41,86.57,198.36,56.88,631.67,208.93,1182.41,Off-Peak
2/2/2023 7:15,,1245.18,86.61,219.06,57.16,663.33,219.02,1245.18,Off-Peak
2/2/2023 7:30,,1266.48,86.69,225.03,56.65,673.99,224.12,1266.48,Off-Peak
2/2/2023 7:45,,1314.49,86.78,237.85,57.21,699.64,233.01,1314.49,Off-Peak
2/2/2023 8:00,,1302.65,86.89,245.81,56.41,680.92,232.62,1302.65,Off-Peak
2/2/2023 8:15,,942.16,86.9,298.91,57.12,248.98,250.25,942.16,Off-Peak
2/2/2023 8:30,,987.26,87.52,325.87,57.82,253.09,262.96,987.26,Off-Peak
2/2/2023 8:45,,1331.65,90.09,311.54,166.32,504.08,259.62,1331.65,Off-Peak
2/2/2023 9:00,1702.12,,96.09,305.32,398.38,654.87,247.46,1702.12,On-Peak
2/2/2023 9:15,1622.53,,98.86,285.4,416.23,564.76,257.28,1622.53,On-Peak
2/2/2023 9:30,1816.28,,98.96,274.77,391.24,803.86,247.45,1816.28,On-Peak
2/2/2023 9:45,1722.98,,99.48,250.88,360.5,787.13,224.99,1722.98,On-Peak
2/2/2023 10:00,1600.13,,99.46,215.24,337.22,740.74,207.47,1600.13,On-Peak
2/2/2023 10:15,1525.48,,98.03,145.52,335.41,740.51,206.01,1525.48,On-Peak
2/2/2023 10:30,1589.94,,97.79,196.15,337.67,750.41,207.92,1589.94,On-Peak
2/2/2023 10:45,1591.97,,98.15,230.83,328.14,733.78,201.07,1591.97,On-Peak
2/2/2023 11:00,1579.91,,97.66,229.9,323.48,731.31,197.56,1579.91,On-Peak
2/2/2023 11:15,1585.06,,98.04,240.93,321.75,727.96,196.38,1585.06,On-Peak
2/2/2023 11:30,1563.04,,97.66,270.97,313.03,691.18,190.2,1563.04,On-Peak
2/2/2023 11:45,1484.2,,97.91,175.05,352.4,640.14,218.7,1484.2,On-Peak
2/2/2023 12:00,1564.72,,97.53,179.73,346.93,724.19,216.34,1564.72,On-Peak
2/2/2023 12:15,1552.68,,97.51,178.24,343.53,719.31,214.09,1552.68,On-Peak
2/2/2023 12:30,1546.82,,97.49,178.64,342.93,714.66,213.1,1546.82,On-Peak
2/2/2023 12:45,1530.37,,97.42,178.24,339.09,705.16,210.46,1530.37,On-Peak
2/2/2023 13:00,1544.72,,97.5,178.32,342.11,714.52,212.27,1544.72,On-Peak
2/2/2023 13:15,1563.07,,98.23,177.98,346.94,724.67,215.25,1563.07,On-Peak
2/2/2023 13:30,1550.4,,99.05,179.08,342.96,716.57,212.74,1550.4,On-Peak
2/2/2023 13:45,1555.9,,99.62,178.23,344.83,719.42,213.8,1555.9,On-Peak
2/2/2023 14:00,1573.43,,99.6,178.3,348.54,730.44,216.55,1573.43,On-Peak
2/2/2023 14:15,1606.49,,99.79,178.65,356.46,749.77,221.82,1606.49,On-Peak
2/2/2023 14:30,1587.76,,99.73,178.39,352.14,737.8,219.7,1587.76,On-Peak
2/2/2023 14:45,1527.94,,99.7,179.73,336.4,701.88,210.23,1527.94,On-Peak
2/2/2023 15:00,1544.6,,99.98,180.67,340.1,712.04,211.81,1544.6,On-Peak
2/2/2023 15:15,1550.59,,99.88,180.69,342.97,710.96,216.09,1550.59,On-Peak
2/2/2023 15:30,1569.62,,99.15,179.19,350.15,722.41,218.72,1569.62,On-Peak
2/2/2023 15:45,1583.39,,99.16,177.12,351.98,735.93,219.2,1583.39,On-Peak
2/2/2023 16:00,1588.81,,99.12,175.87,353.23,739.5,221.09,1588.81,On-Peak
2/2/2023 16:15,1580.15,,99.1,175.84,350.23,735.83,219.15,1580.15,On-Peak
2/2/2023 16:30,1611.27,,99.12,170.34,360.76,755.14,225.91,1611.27,On-Peak
2/2/2023 16:45,1601.36,,98.94,165.09,361.4,749.63,226.3,1601.36,On-Peak
2/2/2023 17:00,1581.91,,98.95,164.26,356.43,739.76,222.51,1581.91,On-Peak
2/2/2023 17:15,1580.44,,98.94,162.84,358.41,737.39,222.86,1580.44,On-Peak
2/2/2023 17:30,1546.12,,98.87,160.25,352.24,718.3,216.46,1546.12,On-Peak
2/2/2023 17:45,1557.05,,98.81,164.99,353.45,720.56,219.24,1557.05,On-Peak
2/2/2023 18:00,977.05,,97.32,55.93,321.95,295.94,205.91,977.05,On-Peak
2/2/2023 18:15,676.23,,92.63,49.58,239.73,137.1,157.19,676.23,On-Peak
2/2/2023 18:30,664.85,,91.36,50.02,233.41,137.68,152.38,664.85,On-Peak
2/2/2023 18:45,664.6,,91.29,50.19,233.19,137.19,152.74,664.6,On-Peak
2/2/2023 19:00,658.5,,91.21,49.6,229.28,137.74,150.67,658.5,On-Peak
2/2/2023 19:15,642.23,,91.08,49.9,219.95,137.42,143.88,642.23,On-Peak
2/2/2023 19:30,629.71,,91.05,50.21,212.15,137.35,138.95,629.71,On-Peak
2/2/2023 19:45,625.25,,90.84,49.61,210.26,137.06,137.48,625.25,On-Peak
2/2/2023 20:00,620.75,,90.77,49.86,207.54,137.22,135.36,620.75,On-Peak
2/2/2023 20:15,615.11,,90.71,50.28,203.83,137.48,132.81,615.11,On-Peak
2/2/2023 20:30,595.78,,86.08,45.56,195.47,137.11,131.56,595.78,On-Peak
2/2/2023 20:45,583.4,,83.9,43.91,189.38,137.7,128.51,583.4,On-Peak
2/2/2023 21:00,514.12,,83.89,44.05,174.08,136.75,75.35,514.12,On-Peak
2/2/2023 21:15,476.66,,81.8,80.69,176.2,137.07,0.9,476.66,On-Peak
2/2/2023 21:30,508.68,,81.37,108.1,181.03,137.27,0.91,508.68,On-Peak
2/2/2023 21:45,496.09,,81.07,102.87,174.32,136.92,0.91,496.09,On-Peak
2/2/2023 22:00,,353.2,58.2,90.18,113.27,90.78,0.77,353.2,Off-Peak
2/2/2023 22:15,,89.07,0.07,83.91,3.19,1.71,0.19,89.07,Off-Peak
2/2/2023 22:30,,90.36,0,84.17,3.16,2.21,0.82,90.36,Off-Peak
2/2/2023 22:45,,93.46,0,88.26,3.16,2,0.04,93.46,Off-Peak
2/2/2023 23:00,,98.1,0,92.33,3.14,1.77,0.86,98.1,Off-Peak
2/2/2023 23:15,,100.35,0,95.51,2.49,2.35,0,100.35,Off-Peak
2/2/2023 23:30,,103.31,0,97.83,3.08,1.62,0.78,103.31,Off-Peak
2/2/2023 23:45,,104.29,0,99.51,2.39,2.26,0.13,104.29,Off-Peak
3/2/2023 0:00,,103.35,0,97.82,3.12,1.88,0.53,103.35,Off-Peak
3/2/2023 0:15,,102.16,0,97.54,2.42,1.81,0.39,102.16,Off-Peak
3/2/2023 0:30,,103.82,1.26,97.05,2.94,2.3,0.27,103.82,Off-Peak
3/2/2023 0:45,,106.3,2.19,99.34,2.53,1.6,0.64,106.3,Off-Peak
3/2/2023 1:00,,106.77,0.5,101.3,2.81,2.16,0,106.77,Off-Peak
3/2/2023 1:15,,108.36,0,102.93,3.35,1.94,0.14,108.36,Off-Peak
3/2/2023 1:30,,109.1,0,103.51,3.49,1.84,0.26,109.1,Off-Peak
3/2/2023 1:45,,108.44,0,103.11,3.62,1.61,0.1,108.44,Off-Peak
3/2/2023 2:00,,108.4,0,102.72,3.52,1.85,0.31,108.4,Off-Peak
3/2/2023 2:15,,106.55,0,100.9,3,2.13,0.52,106.55,Off-Peak
3/2/2023 2:30,,105.77,0,100.92,2.38,2.08,0.39,105.77,Off-Peak
3/2/2023 2:45,,105.51,0,100.53,3.09,1.6,0.29,105.51,Off-Peak
3/2/2023 3:00,,107.29,0,101.81,2.43,2.43,0.62,107.29,Off-Peak
3/2/2023 3:15,,105.91,0,101.37,2.89,1.59,0.06,105.91,Off-Peak
3/2/2023 3:30,,107.35,0,101.81,2.62,2.08,0.84,107.35,Off-Peak
3/2/2023 3:45,,107.83,0,103,2.68,2.15,0,107.83,Off-Peak
3/2/2023 4:00,,109.01,0,103.88,2.83,1.58,0.72,109.01,Off-Peak
3/2/2023 4:15,,110.35,0,105.27,2.5,2.4,0.18,110.35,Off-Peak
3/2/2023 4:30,,110.76,0,105.65,3.03,1.62,0.46,110.76,Off-Peak
3/2/2023 4:45,,111.31,0,106.47,2.37,2.02,0.45,111.31,Off-Peak
3/2/2023 5:00,,112.69,0,107.27,3,2.22,0.2,112.69,Off-Peak
3/2/2023 5:15,,113.65,0,108.95,2.49,1.5,0.71,113.65,Off-Peak
3/2/2023 5:30,,247.53,45.4,123.76,22.3,54.11,1.96,247.53,Off-Peak
3/2/2023 5:45,,1084.21,84.76,149.57,286.07,541.05,22.76,1084.21,Off-Peak
3/2/2023 6:00,,1285.68,95.77,138.91,395.21,633.66,22.13,1285.68,Off-Peak
3/2/2023 6:15,,819.85,98.07,165.59,380.23,153.56,22.4,819.85,Off-Peak
3/2/2023 6:30,,1136.67,98.19,183.33,394.64,438.15,22.36,1136.67,Off-Peak
3/2/2023 6:45,,1363.96,98.32,178.02,397.62,667.88,22.12,1363.96,Off-Peak
3/2/2023 7:00,,1331.32,98.34,176.76,397.68,635.89,22.65,1331.32,Off-Peak
3/2/2023 7:15,,1391.24,98.48,176.18,414.77,679.78,22.03,1391.24,Off-Peak
3/2/2023 7:30,,1422.87,98.46,161.65,419.23,662.33,81.2,1422.87,Off-Peak
3/2/2023 7:45,,1511.24,98.45,156.68,409.25,632.28,214.58,1511.24,Off-Peak
3/2/2023 8:00,,1472.35,98.61,153.08,398.85,607.8,214.01,1472.35,Off-Peak
3/2/2023 8:15,,1472.36,97.4,151.11,400.88,607.84,215.13,1472.36,Off-Peak
3/2/2023 8:30,,1467.61,97.5,151.14,399.35,605.08,214.54,1467.61,Off-Peak
3/2/2023 8:45,,1459.95,97.56,151.99,397.26,600.44,212.7,1459.95,Off-Peak
3/2/2023 9:00,1461.31,,97.69,152.58,396.5,602.08,212.46,1461.31,On-Peak
3/2/2023 9:15,1498.49,,97.71,149.59,406.54,625.73,218.92,1498.49,On-Peak
3/2/2023 9:30,1518.87,,98.02,149.12,415.39,630.56,225.78,1518.87,On-Peak
3/2/2023 9:45,1132.78,,98.68,156,444.68,183.94,249.48,1132.78,On-Peak
3/2/2023 10:00,1180.38,,99.6,166.42,467.79,184.28,262.29,1180.38,On-Peak
3/2/2023 10:15,1410.16,,99.76,168.63,695.2,184.34,262.23,1410.16,On-Peak
3/2/2023 10:30,1703.74,,99.69,153.46,1005.41,183.78,261.4,1703.74,On-Peak
3/2/2023 10:45,1628.12,,100.46,149.45,936.87,184.39,256.95,1628.12,On-Peak
3/2/2023 11:00,1550.48,,100.52,150.45,869.82,184.22,245.47,1550.48,On-Peak
3/2/2023 11:15,1524.92,,100.73,178.87,840.44,170.55,234.33,1524.92,On-Peak
3/2/2023 11:30,1523.41,,99.8,207.8,838.15,149.64,228.02,1523.41,On-Peak
3/2/2023 11:45,1528.68,,98.56,204.91,845.25,149.34,230.62,1528.68,On-Peak
3/2/2023 12:00,1549.65,,98.47,202.9,863.02,149.32,235.94,1549.65,On-Peak
3/2/2023 12:15,1551.19,,98.41,202.25,864.47,149.31,236.75,1551.19,On-Peak
3/2/2023 12:30,1506.64,,98.39,204.1,827.8,149.05,227.3,1506.64,On-Peak
3/2/2023 12:45,1497.14,,98.34,204.65,821.46,149.05,223.64,1497.14,On-Peak
3/2/2023 13:00,1525.42,,98.8,204.33,843.07,149.19,230.03,1525.42,On-Peak
3/2/2023 13:15,1587.59,,99.12,199.98,893.5,149.27,245.72,1587.59,On-Peak
3/2/2023 13:30,1590.13,,99.18,196.65,896.82,149.25,248.23,1590.13,On-Peak
3/2/2023 13:45,1587.94,,98.54,196.4,895.05,149.01,248.94,1587.94,On-Peak
3/2/2023 14:00,1572.99,,98.73,195.1,884.64,148.14,246.38,1572.99,On-Peak
3/2/2023 14:15,1590.01,,99,195.89,897.01,148.22,249.89,1590.01,On-Peak
3/2/2023 14:30,1579.64,,98.58,196.53,888.49,148.29,247.75,1579.64,On-Peak
3/2/2023 14:45,1543.07,,98.51,198.25,858.12,148.56,239.63,1543.07,On-Peak
3/2/2023 15:00,1536.97,,98.52,200.54,852.64,148.14,237.13,1536.97,On-Peak
3/2/2023 15:15,1518.03,,98.58,203.28,837.09,147.9,231.18,1518.03,On-Peak
3/2/2023 15:30,1511.28,,98.94,204.3,831.49,148.22,228.33,1511.28,On-Peak
3/2/2023 15:45,1513.23,,100.15,204.89,831.75,148.17,228.27,1513.23,On-Peak
3/2/2023 16:00,1495.93,,99.88,205.81,818.05,148.28,223.91,1495.93,On-Peak
3/2/2023 16:15,1501.12,,99.73,205.49,824.23,147.79,223.88,1501.12,On-Peak
3/2/2023 16:30,1490.49,,99.61,204.49,816.62,148.12,221.65,1490.49,On-Peak
3/2/2023 16:45,1412.5,,99.52,120.36,820.24,148.16,224.22,1412.5,On-Peak
3/2/2023 17:00,1401.13,,99.47,60.4,857.54,147.53,236.19,1401.13,On-Peak
3/2/2023 17:15,1408.41,,99.5,60.88,862.7,147.51,237.82,1408.41,On-Peak
3/2/2023 17:30,1383.84,,99.46,60.56,844.27,147.29,232.26,1383.84,On-Peak
3/2/2023 17:45,1269.73,,99.43,51.85,743.54,144.32,230.59,1269.73,On-Peak
3/2/2023 18:00,767.57,,89.93,48.72,342.57,57.48,228.87,767.57,On-Peak
3/2/2023 18:15,722.16,,88.86,56.15,314.41,57.64,205.1,722.16,On-Peak
3/2/2023 18:30,707.69,,88.87,59.59,304.32,57.49,197.42,707.69,On-Peak
3/2/2023 18:45,704.91,,88.88,59.88,302.55,57.32,196.28,704.91,On-Peak
3/2/2023 19:00,696.13,,88.74,60.14,298.14,57.6,191.51,696.13,On-Peak
3/2/2023 19:15,679.42,,88.6,59.14,288.62,57.49,185.57,679.42,On-Peak
3/2/2023 19:30,657.06,,88.67,49.86,280.29,57.73,180.51,657.06,On-Peak
3/2/2023 19:45,656.21,,88.56,50.39,279.8,57.51,179.95,656.21,On-Peak
3/2/2023 20:00,651.03,,88.78,50.13,276.53,57.54,178.05,651.03,On-Peak
3/2/2023 20:15,640.75,,88.82,49.76,270.43,57.88,173.86,640.75,On-Peak
3/2/2023 20:30,632.09,,88.59,50.21,265.56,57.69,170.04,632.09,On-Peak
3/2/2023 20:45,608.6,,88.26,50.37,251.77,58.05,160.15,608.6,On-Peak
3/2/2023 21:00,545.82,,88.13,53.33,202.92,57.77,143.67,545.82,On-Peak
3/2/2023 21:15,374.8,,87.99,112.44,52.34,40.78,81.25,374.8,On-Peak
3/2/2023 21:30,298.65,,69.86,172.91,38.24,2.24,15.4,298.65,On-Peak
3/2/2023 21:45,199.8,,44.94,145.13,7.04,1.78,0.91,199.8,On-Peak
3/2/2023 22:00,,155.23,6.76,138.47,6.9,2.2,0.9,155.23,Off-Peak
3/2/2023 22:15,,154.48,6.71,138.61,6.51,1.84,0.81,154.48,Off-Peak
3/2/2023 22:30,,157.5,6.72,141.97,6.78,1.86,0.17,157.5,Off-Peak
3/2/2023 22:45,,159.3,6.7,143.14,6.44,2.26,0.76,159.3,Off-Peak
3/2/2023 23:00,,160.04,6.71,144.76,6.84,1.67,0.06,160.04,Off-Peak
3/2/2023 23:15,,161.57,6.72,145.27,6.4,2.33,0.85,161.57,Off-Peak
3/2/2023 23:30,,160.89,6.68,145.53,6.94,1.74,0,160.89,Off-Peak
3/2/2023 23:45,,162.63,6.65,146.99,6.26,1.94,0.79,162.63,Off-Peak
4/2/2023 0:00,,158.58,6.69,142.54,6.96,2.27,0.12,158.58,Off-Peak
4/2/2023 0:15,,156.7,6.68,141.51,6.34,1.56,0.61,156.7,Off-Peak
4/2/2023 0:30,,156.69,6.71,140.53,6.76,2.37,0.32,156.69,Off-Peak
4/2/2023 0:45,,154.29,6.7,138.94,6.55,1.75,0.35,154.29,Off-Peak
4/2/2023 1:00,,144.01,6.71,128.25,6.53,1.96,0.56,144.01,Off-Peak
4/2/2023 1:15,,140.34,6.71,124.45,6.75,2.33,0.1,140.34,Off-Peak
4/2/2023 1:30,,138.05,6.69,122.73,6.32,1.46,0.85,138.05,Off-Peak
